start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-03-18T20:37:45.859+03:00,2019-03-19T04:22:53.070+03:00,2019-03-18,ee.humanitarianresponse.info:QVysB2CSxdybXkXi,2019-03-18,????,DRC,,YE21,YE2114,??? ?????,Rural,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,335,335,,,yes,yes,,360,360,,,YE19,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,no,8,600,750,,,YE19,Wholesaler,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3750,2,,6,yes,20000,30000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,580,,yes,dmg_infra_market,1,0,0,0,0,0,,electrical,0,1,0,0,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50103363,6cbbc5d8-e4af-4dcb-b348-86fb64bc698d,2019-03-18T13:27:35,,11
2019-03-18T09:22:54.701+03:00,2019-03-18T16:36:31.920+03:00,2019-03-18,ee.humanitarianresponse.info:SqywqbOq3a8O4jkI,2019-03-18,????,DRC,,YE21,YE2114,??? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,275,275,,,no,,,,,,,YE24,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,no,110,150,136,,,yes,no,8,600,750,,,YE21,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,?? ?????? ???? ????? ?????? ?????? ??? ?????? ????? ???? ???,v2ZtbFxdMLUeS6K3smMjSx,50104891,a3f8473e-dcb4-486b-bfaa-44eefe101910,2019-03-18T13:36:34,,12
2019-03-19T04:23:11.510+03:00,2019-03-19T04:40:11.875+03:00,2019-03-19,ee.humanitarianresponse.info:QVysB2CSxdybXkXi,2019-03-18,???? ??????? ???????,DRC,,YE21,YE2114,??? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,275,275,,,yes,yes,,365,365,,,YE19,3,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,2.5,Private,Pumping_Station_or_Borehole,no,4000,5,,20,yes,13000,17000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,no,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50105978,796bf388-d65b-41ae-abc1-7d8ddb4819fc,2019-03-18T13:44:49,,13
2019-03-18T18:08:05.065+03:00,2019-03-18T18:23:05.758+03:00,2019-03-18,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE25,1,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,,,no,,,,,,,yes,no,5760,7700,107,,,yes,no,4800,3500,73,,,yes,no,216,13600,630,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,other,0,0,0,0,1,0,?? ????? ?????? ?? ??? ?????? ??? ??? ??? ??? ?????? ?????? ???? ??? ????? ??????? ???? ???? ??? ??? ???? ????? ???? ???? ?? ??? ?????? ??????,,,,,,,,yes,yes,yes,no,no,no,????? ?????? ???? ?????? ??? ??????? ??????? ??????? ??? ??????? ?? ?????? ?????? ??????? ???? ???? ?? ??? ???? ??????? ??????,v2ZtbFxdMLUeS6K3smMjSx,50122942,b5716f94-e7cb-42f4-a9b0-f0bddff876f2,2019-03-18T15:23:08,,14
2019-03-18T18:23:09.078+03:00,2019-03-18T19:23:23.426+03:00,2019-03-18,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,no,85,150,141,,,yes,no,110,80,73,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50133407,d01465af-a4c8-4e2f-94da-bc3a4bdba3f8,2019-03-18T16:23:25,,15
2019-03-18T19:23:26.076+03:00,2019-03-18T19:50:12.868+03:00,2019-03-18,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE25,1,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,no,85,120,113,,,yes,no,110,100,91,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction other,0,0,0,1,1,0,?? ????? ?????? ?? ??? ?????? ??? ??? ??? ??? ?????? ?????? ???? ??? ????? ??????? ???? ???? ??? ??? ???? ????? ???? ???? ?? ??? ?????? ??????,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50137093,d8536ddf-6dd5-49e3-bd9f-a44cea64a640,2019-03-18T16:50:14,,16
2019-03-18T19:50:15.650+03:00,2019-03-18T20:02:06.689+03:00,2019-03-18,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE25,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,no,85,150,141,,,yes,no,110,100,91,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Government_regulations,1,1,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,other,0,0,0,0,1,0,???? ????? ?????? ???????? ???? ???? ??? ??????? ??? ?????? ????? ??????? ????? ??????? ????? ???? ??????? ??????? ????? ????? ???,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50138270,7c2cf15d-f573-407b-bbec-d2237ec4cd16,2019-03-18T17:02:09,,17
2019-03-19T11:49:07.266+03:00,2019-03-19T15:09:47.151+03:00,2019-03-19,ee.humanitarianresponse.info:iq9vhqQS0XVohdTd,2019-03-17,????,NRC,,YE17,YE1715,???????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,440,440,,,YE18,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,170,170,,,yes,no,75,150,160,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE17,Wholesaler,5,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,6500,25,,30,yes,6500,9500,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,575,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical communication,1,1,0,1,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50221511,74541b72-44d4-4230-bda2-9aa6dd05cc07,2019-03-19T12:09:46,,18
2019-03-19T21:01:52.707+03:00,2019-03-19T21:05:29.197+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,no,,,,,,,yes,no,110,100,91,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50279686,6d583bee-6c39-425b-aa12-81d829cf27da,2019-03-19T18:05:32,,19
2019-03-19T21:05:33.587+03:00,2019-03-19T21:33:37.298+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,yes,no,6120,6500,85,,,yes,no,4800,3600,75,,,no,,,,,,,YE15,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1666,1,,20,yes,12000,16000,Insecurity_and_instability Supply_shortage,0,0,0,1,1,0,0,0,0,0,0,no,,,yes,other,0,0,0,0,1,0,????? ???? ???? ?????,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50281967,98c351a3-4e33-40e5-8df3-3d5e63dbc626,2019-03-19T18:33:40,,20
2019-03-19T21:33:40.313+03:00,2019-03-19T21:37:51.185+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,yes,no,6120,7300,95,,,yes,no,4800,3600,75,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50282202,0e825a6c-d808-4e13-9e8d-d1193060c4db,2019-03-19T18:37:54,,21
2019-03-19T21:37:54.171+03:00,2019-03-19T21:48:27.201+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1600,80,,,no,,,,,,,yes,no,6120,7500,98,,,yes,no,4800,3400,71,,,no,,,,,,,YE24,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,1000,1,,20,yes,18000,23000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,575,,yes,other,0,0,0,0,1,0,?????? ?????? ??????? ???? ??? ?????? ?????? ????? ?????? ???? ??????? ?? ??? ?????,,,,,,,,no,no,yes,yes,no,no,???? ????? ????? ??? ??????? ???????? ?????? ???? ??? ??? ???? ????? ???? ??????? ??? ????? ?????? ???? ?????? ?????? ??? ?????? ?? ??? ?? ????? ?? ???? 0?? ???? ??? ???? ????? ?????? ???? ????? ?? ????? ???? ???? ???? ???? ?????? ?? 3 ??? 5 ?????,v2ZtbFxdMLUeS6K3smMjSx,50283111,03f1948a-c55e-4bb4-9f84-7b5c8adaf71e,2019-03-19T18:48:31,,22
2019-03-19T21:48:30.976+03:00,2019-03-19T22:00:27.388+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,390,390,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,yes,no,6120,6100,80,,,yes,no,4800,3500,73,,,yes,no,180,8200,456,,,YE15,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50283809,15581f0c-bffd-4071-8572-6c92e79620d7,2019-03-19T19:00:31,,23
2019-03-19T22:00:31.131+03:00,2019-03-19T22:08:09.147+03:00,2019-03-19,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,,,no,,,,,,,yes,no,15,7200,38400,,,yes,no,4800,3400,71,,,yes,no,180,7200,400,,,YE24,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,other,0,0,0,0,1,0,?????? ???? ???? ?????,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50284497,6ac31635-4134-4e3b-bd9e-9449611981a0,2019-03-19T19:08:12,,24
2019-03-20T06:22:10.791+03:00,2019-03-20T06:30:42.862+03:00,2019-03-20,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,390,390,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,,,no,,,,,,,yes,no,6120,7500,98,,,yes,no,4800,3500,73,,,yes,no,144,7200,500,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction other,0,0,0,1,1,0,????? ???? ???? ????? ???????? ???? ?????? ??? ??? ??? ???? ??? ???? ????? ????? ??????? ?????? ?????  ?????? ??? ????? ??????,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50301691,dc64e5a7-845f-459d-9bfb-084d5d090f05,2019-03-20T03:30:44,,25
2019-03-20T06:30:45.493+03:00,2019-03-20T07:15:01.260+03:00,2019-03-20,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-03-17,?????,TYF,,YE15,YE1508,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,no,85,130,122,,,yes,no,110,90,82,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,15,,50,yes,12000,15000,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,no,,,yes,other,0,0,0,0,1,0,????? ???? ???? ????? ???????? ???? ?????? ??? ??? ??? ???? ??? ???? ????? ????? ??????? ?????? ?????  ?????? ??? ????? ??????????? ???? ????? ???? ????? ?????? ?????? ?????? ????? ??? ?????? ?????? ???????? ?????? ?????? ?????,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50302991,18533a1d-52a0-4b1b-8bb4-789d3677af4e,2019-03-20T04:15:07,,26
2019-03-20T10:55:17.671+03:00,2019-03-20T11:21:27.323+03:00,2019-03-20,ee.humanitarianresponse.info:kxLXFDpAAiIDf5ms,2019-03-18,Muaath,SI,,YE18,YE1820,Alkhowkhah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE24,10,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,no,,,,,,,YE18,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50319784,65b16130-6e90-473c-a7e6-192127e5f3e5,2019-03-20T08:21:56,,27
2019-03-20T11:40:41.730+03:00,2019-03-20T13:32:27.893+03:00,2019-03-20,ee.humanitarianresponse.info:kxLXFDpAAiIDf5ms,2019-03-18,Muaath,SI,,YE18,YE1820,Al Khawkhah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,no,,,,,,,YE24,10,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2100,105,,,no,,,,,,,yes,no,5760,4700,65,,,no,,,,,,,yes,no,24,7200,3000,,,YE24,Wholesaler,7,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,4.5,Private,Treatment_Station,yes,4000,5,,40,yes,8000,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50337377,b60d7c45-1c81-4fe4-999d-d70473b85043,2019-03-20T10:33:02,,28
2019-03-20T13:33:03.219+03:00,2019-03-20T13:58:41.255+03:00,2019-03-20,ee.humanitarianresponse.info:kxLXFDpAAiIDf5ms,2019-03-18,Muaath,SI,,YE18,YE1820,Al Khawkhah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE24,7,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2100,105,,,no,,,,,,,yes,no,8640,8000,74,,,yes,no,8640,8000,93,,,yes,no,16,7500,4688,,,YE24,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4.5,Private,Treatment_Station,yes,2000,1,,28,yes,20000,22000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50342138,a4e4568d-402d-4969-b6dd-f604f05fea9c,2019-03-20T10:59:16,,29
2019-03-20T13:59:15.507+03:00,2019-03-20T14:37:35.457+03:00,2019-03-20,ee.humanitarianresponse.info:kxLXFDpAAiIDf5ms,2019-03-18,Muaath,SI,,YE15,YE1505,Almokha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE24,7,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,115,115,,,no,,,,,,,yes,no,900,1400,124,,,yes,yes,,100,100,,,yes,yes,,3500,3500,,,YE24,Wholesaler,7,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,50349521,8cd5c1c5-e906-45ac-b7cd-220d0dcdaefb,2019-03-20T11:37:52,,30
2019-03-20T15:15:48.919+03:00,2019-03-20T15:55:18.116+03:00,2019-03-20,ee.humanitarianresponse.info:XB9c3WVFK6o7mPsq,2019-03-19,Omar,TYF,,YE15,YE1512,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,415,415,,,YE24,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,100,200,160,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE15,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,1,,15,yes,3000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,50362542,a76e2be0-ddf6-4921-b0ed-4db296253a17,2019-03-20T12:55:21,,31
